,tweet_id,expanded_urls,rating_numerator,rating_denominator,dog_class
2034,671743150407421952,https://twitter.com/dog_rates/status/671743150407421952/photo/1,11,10,
2033,671744970634719232,https://twitter.com/dog_rates/status/671744970634719232/photo/1,6,10,
2032,671763349865160704,https://twitter.com/dog_rates/status/671763349865160704/photo/1,9,10,
2031,671768281401958400,"https://twitter.com/dog_rates/status/671768281401958400/photo/1,https://twitter.com/dog_rates/status/671768281401958400/photo/1",10,10,
2030,671789708968640512,https://twitter.com/dog_rates/status/671789708968640512/photo/1,13,10,
2029,671855973984772097,https://twitter.com/dog_rates/status/671855973984772097/photo/1,8,10,
2028,671866342182637568,https://twitter.com/dog_rates/status/671866342182637568/photo/1,10,10,
2027,671874878652489728,"https://twitter.com/dog_rates/status/671874878652489728/photo/1,https://twitter.com/dog_rates/status/671874878652489728/photo/1",10,10,
2026,671879137494245376,https://twitter.com/dog_rates/status/671879137494245376/photo/1,5,10,
2025,671882082306625538,https://twitter.com/dog_rates/status/671882082306625538/photo/1,11,10,
2024,671891728106971137,https://twitter.com/dog_rates/status/671891728106971137/photo/1,11,10,
2023,671896809300709376,https://twitter.com/dog_rates/status/671896809300709376/photo/1,10,10,
2022,672068090318987265,https://twitter.com/dog_rates/status/672068090318987265/photo/1,7,10,
2021,672082170312290304,https://twitter.com/dog_rates/status/672082170312290304/photo/1,11,10,
2020,672095186491711488,https://twitter.com/dog_rates/status/672095186491711488/photo/1,9,10,
2019,672125275208069120,https://twitter.com/dog_rates/status/672125275208069120/photo/1,11,10,
2018,672139350159835138,https://twitter.com/dog_rates/status/672139350159835138/photo/1,12,10,
2017,672160042234327040,https://twitter.com/dog_rates/status/672160042234327040/photo/1,8,10,pupper
2016,672169685991993344,https://twitter.com/dog_rates/status/672169685991993344/photo/1,10,10,
2015,672205392827572224,https://twitter.com/dog_rates/status/672205392827572224/photo/1,9,10,pupper
2014,672222792075620352,https://twitter.com/dog_rates/status/672222792075620352/photo/1,9,10,
2013,672231046314901505,https://twitter.com/dog_rates/status/672231046314901505/photo/1,5,10,
2012,672239279297454080,https://twitter.com/dog_rates/status/672239279297454080/photo/1,7,10,
2011,672245253877968896,https://twitter.com/dog_rates/status/672245253877968896/photo/1,12,10,
2010,672248013293752320,https://twitter.com/dog_rates/status/672248013293752320/photo/1,10,10,
2009,672254177670729728,https://twitter.com/dog_rates/status/672254177670729728/photo/1,11,10,pupper
2008,672256522047614977,https://twitter.com/dog_rates/status/672256522047614977/photo/1,8,10,
2007,672264251789176834,https://twitter.com/dog_rates/status/672264251789176834/photo/1,10,10,
2006,672267570918129665,https://twitter.com/dog_rates/status/672267570918129665/photo/1,10,10,
2005,672272411274932228,"https://twitter.com/dog_rates/status/672272411274932228/photo/1,https://twitter.com/dog_rates/status/672272411274932228/photo/1",11,10,
2004,672466075045466113,https://twitter.com/dog_rates/status/672466075045466113/photo/1,12,10,
2003,672475084225949696,https://twitter.com/dog_rates/status/672475084225949696/photo/1,8,10,
2002,672481316919734272,https://twitter.com/dog_rates/status/672481316919734272/photo/1,12,10,pupper
2001,672482722825261057,https://twitter.com/dog_rates/status/672482722825261057/photo/1,10,10,
2000,672488522314567680,https://twitter.com/dog_rates/status/672488522314567680/photo/1,10,10,
1999,672523490734551040,https://twitter.com/dog_rates/status/672523490734551040/photo/1,10,10,
1998,672538107540070400,https://twitter.com/dog_rates/status/672538107540070400/photo/1,7,10,
1997,672591271085670400,https://twitter.com/dog_rates/status/672591271085670400/photo/1,8,10,
1996,672591762242805761,https://twitter.com/dog_rates/status/672591762242805761/photo/1,10,10,
1995,672594978741354496,https://twitter.com/dog_rates/status/672594978741354496/photo/1,9,10,pupper
1994,672604026190569472,https://twitter.com/dog_rates/status/672604026190569472/photo/1,11,10,
1993,672609152938721280,https://twitter.com/dog_rates/status/672609152938721280/photo/1,9,10,
1992,672614745925664768,https://twitter.com/dog_rates/status/672614745925664768/photo/1,6,10,pupper
1991,672622327801233409,https://twitter.com/dog_rates/status/672622327801233409/photo/1,12,10,pupper
1990,672640509974827008,https://twitter.com/dog_rates/status/672640509974827008/photo/1,9,10,
1989,672828477930868736,https://twitter.com/dog_rates/status/672828477930868736/photo/1,9,10,
1988,672834301050937345,https://twitter.com/dog_rates/status/672834301050937345/photo/1,10,10,
1987,672877615439593473,https://twitter.com/dog_rates/status/672877615439593473/photo/1,8,10,
1986,672884426393653248,https://twitter.com/dog_rates/status/672884426393653248/photo/1,6,10,
1985,672898206762672129,https://twitter.com/dog_rates/status/672898206762672129/photo/1,11,10,pupper
1984,672902681409806336,https://twitter.com/dog_rates/status/672902681409806336/photo/1,9,10,
1983,672964561327235073,https://twitter.com/dog_rates/status/672964561327235073/photo/1,10,10,
1982,672968025906282496,https://twitter.com/dog_rates/status/672968025906282496/photo/1,11,10,
1981,672970152493887488,https://twitter.com/dog_rates/status/672970152493887488/photo/1,7,10,pupper
1980,672975131468300288,https://twitter.com/dog_rates/status/672975131468300288/photo/1,10,10,pupper
1979,672980819271634944,https://twitter.com/dog_rates/status/672980819271634944/photo/1,5,10,
1978,672984142909456390,https://twitter.com/dog_rates/status/672984142909456390/photo/1,9,10,
1977,672988786805112832,https://twitter.com/dog_rates/status/672988786805112832/photo/1,10,10,pupper
1976,672995267319328768,https://twitter.com/dog_rates/status/672995267319328768/photo/1,8,10,
1975,672997845381865473,https://twitter.com/dog_rates/status/672997845381865473/photo/1,12,10,
1974,673148804208660480,https://twitter.com/dog_rates/status/673148804208660480/photo/1,8,10,pupper
1973,673213039743795200,https://twitter.com/dog_rates/status/673213039743795200/photo/1,10,10,
1972,673240798075449344,https://twitter.com/dog_rates/status/673240798075449344/photo/1,6,10,
1971,673270968295534593,https://twitter.com/dog_rates/status/673270968295534593/photo/1,11,10,
1970,673295268553605120,https://twitter.com/dog_rates/status/673295268553605120/photo/1,8,10,pupper
1969,673317986296586240,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",10,10,
1968,673320132811366400,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",11,10,
1967,673342308415348736,https://twitter.com/dog_rates/status/673342308415348736/photo/1,10,10,pupper
1966,673343217010679808,https://twitter.com/dog_rates/status/673343217010679808/photo/1,11,10,
1965,673345638550134785,https://twitter.com/dog_rates/status/673345638550134785/photo/1,7,10,
1964,673350198937153538,https://twitter.com/dog_rates/status/673350198937153538/photo/1,9,10,
1963,673352124999274496,https://twitter.com/dog_rates/status/673352124999274496/photo/1,12,10,
1962,673355879178194945,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",11,10,
1961,673359818736984064,https://twitter.com/dog_rates/status/673359818736984064/photo/1,8,10,
1960,673363615379013632,https://twitter.com/dog_rates/status/673363615379013632/photo/1,11,10,pupper
1959,673576835670777856,https://twitter.com/dog_rates/status/673576835670777856/photo/1,7,10,
1958,673580926094458881,https://twitter.com/dog_rates/status/673580926094458881/photo/1,8,10,
1957,673583129559498752,https://twitter.com/dog_rates/status/673583129559498752/photo/1,11,10,
1956,673612854080196609,https://twitter.com/dog_rates/status/673612854080196609/photo/1,7,10,pupper
1955,673636718965334016,https://twitter.com/dog_rates/status/673636718965334016/photo/1,10,10,
1954,673656262056419329,https://twitter.com/dog_rates/status/673656262056419329/photo/1,10,10,pupper
1953,673662677122719744,https://twitter.com/dog_rates/status/673662677122719744/photo/1,12,10,
1952,673680198160809984,https://twitter.com/dog_rates/status/673680198160809984/photo/1,13,10,
1951,673686845050527744,https://twitter.com/dog_rates/status/673686845050527744/photo/1,11,10,
1950,673688752737402881,https://twitter.com/dog_rates/status/673688752737402881/photo/1,9,10,
1949,673689733134946305,"https://twitter.com/dog_rates/status/673689733134946305/photo/1,https://twitter.com/dog_rates/status/673689733134946305/photo/1",11,10,
1948,673697980713705472,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",8,10,pupper
1947,673700254269775872,https://twitter.com/dog_rates/status/673700254269775872/photo/1,3,10,
1946,673705679337693185,https://twitter.com/dog_rates/status/673705679337693185/photo/1,8,10,
1945,673707060090052608,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",10,10,pupper
1944,673708611235921920,https://twitter.com/dog_rates/status/673708611235921920/photo/1,12,10,
1943,673709992831262724,https://twitter.com/dog_rates/status/673709992831262724/photo/1,12,10,
1942,673711475735838725,https://twitter.com/dog_rates/status/673711475735838725/photo/1,10,10,
1941,673715861853720576,https://twitter.com/dog_rates/status/673715861853720576/photo/1,4,10,
1939,673887867907739649,"https://twitter.com/dog_rates/status/673887867907739649/photo/1,https://twitter.com/dog_rates/status/673887867907739649/photo/1",10,10,
1938,673906403526995968,https://twitter.com/dog_rates/status/673906403526995968/photo/1,3,10,
1937,673919437611909120,https://twitter.com/dog_rates/status/673919437611909120/photo/1,11,10,pupper
1936,673956914389192708,https://twitter.com/dog_rates/status/673956914389192708/photo/1,10,10,pupper
1935,674008982932058114,https://twitter.com/dog_rates/status/674008982932058114/photo/1,10,10,
1934,674014384960745472,https://twitter.com/dog_rates/status/674014384960745472/photo/1,11,10,
1933,674019345211760640,https://twitter.com/dog_rates/status/674019345211760640/photo/1,10,10,
1932,674024893172875264,https://twitter.com/dog_rates/status/674024893172875264/photo/1,10,10,
1931,674036086168010753,https://twitter.com/dog_rates/status/674036086168010753/photo/1,9,10,
1930,674038233588723717,https://twitter.com/dog_rates/status/674038233588723717/photo/1,12,10,pupper
1929,674042553264685056,https://twitter.com/dog_rates/status/674042553264685056/photo/1,12,10,
1928,674045139690631169,https://twitter.com/dog_rates/status/674045139690631169/photo/1,3,10,
1927,674051556661161984,https://twitter.com/dog_rates/status/674051556661161984/photo/1,10,10,
1926,674053186244734976,https://twitter.com/dog_rates/status/674053186244734976/photo/1,10,10,
1925,674063288070742018,https://twitter.com/dog_rates/status/674063288070742018/photo/1,5,10,
1924,674075285688614912,https://twitter.com/dog_rates/status/674075285688614912/photo/1,11,10,
1923,674082852460433408,https://twitter.com/dog_rates/status/674082852460433408/photo/1,11,10,
1922,674255168825880576,https://twitter.com/dog_rates/status/674255168825880576/photo/1,10,10,
1921,674262580978937856,https://twitter.com/dog_rates/status/674262580978937856/photo/1,9,10,pupper
1920,674265582246694913,https://twitter.com/dog_rates/status/674265582246694913/photo/1,2,10,
1919,674269164442398721,https://twitter.com/dog_rates/status/674269164442398721/photo/1,8,10,
1918,674271431610523648,https://twitter.com/dog_rates/status/674271431610523648/photo/1,10,10,
1917,674291837063053312,https://twitter.com/dog_rates/status/674291837063053312/photo/1,11,10,
1916,674307341513269249,https://vine.co/v/i7nWzrenw5h,12,10,
1915,674318007229923329,https://twitter.com/dog_rates/status/674318007229923329/photo/1,8,10,pupper
1913,674372068062928900,https://twitter.com/dog_rates/status/674372068062928900/photo/1,10,10,
1912,674394782723014656,https://twitter.com/dog_rates/status/674394782723014656/photo/1,8,10,
1911,674410619106390016,https://twitter.com/dog_rates/status/674410619106390016/photo/1,10,10,
1910,674416750885273600,https://twitter.com/dog_rates/status/674416750885273600/photo/1,10,10,
1909,674422304705744896,https://twitter.com/dog_rates/status/674422304705744896/photo/1,12,10,
1908,674436901579923456,https://twitter.com/dog_rates/status/674436901579923456/photo/1,9,10,
1907,674447403907457024,https://twitter.com/dog_rates/status/674447403907457024/photo/1,10,10,pupper
1906,674468880899788800,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1",13,10,
1904,674632714662858753,https://twitter.com/dog_rates/status/674632714662858753/photo/1,5,10,
1903,674638615994089473,https://twitter.com/dog_rates/status/674638615994089473/photo/1,12,10,pupper
1902,674644256330530816,https://twitter.com/dog_rates/status/674644256330530816/photo/1,11,10,
1901,674646392044941312,https://twitter.com/dog_rates/status/674646392044941312/photo/1,5,10,
1900,674664755118911488,https://twitter.com/dog_rates/status/674664755118911488/photo/1,10,10,
1899,674670581682434048,https://twitter.com/dog_rates/status/674670581682434048/photo/1,9,10,
1898,674690135443775488,https://twitter.com/dog_rates/status/674690135443775488/photo/1,3,10,
1897,674737130913071104,https://twitter.com/dog_rates/status/674737130913071104/photo/1,10,10,pupper
1896,674739953134403584,https://twitter.com/dog_rates/status/674739953134403584/photo/1,11,10,
1894,674743008475090944,https://twitter.com/dog_rates/status/674743008475090944/photo/1,10,10,
